p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.8094796416862061e-6,-5.050770804682877,0.881,0.785,0.048821570212335526,16,Rpl19
1.823439526785084e-6,-2.1150933901052076,0.487,0.616,0.04919822187218835,16,Sp9
2.2452274359298106e-53,-28.00435315212495,1,0.986,6.057848144882222e-49,17,Stmn1
1.1818210655479657e-51,-25.18922325236869,1,0.993,3.1886714169549664e-47,17,Tuba1a
3.482630086977254e-48,-2.7862712130096057,1,0.967,9.39648423767333e-44,17,Tubb3
6.014825667909137e-48,-3.9303049953258267,1,0.962,1.6228601134585644e-43,17,Tubb5
1.7608016426018952e-47,1.5544272728473771,1,0.914,4.7508189119041735e-43,17,Eef1a1
1.3122965395500796e-46,10.452585201491594,1,0.98,3.54070729336007e-42,17,Ptma
2.7692796398759726e-46,-205.90795395338262,1,0.971,7.471793396349362e-42,17,Tmsb4x
1.0607263024914806e-45,2.370717716940007,1,0.955,2.861945636752264e-41,17,Actg1
1.2278680274511566e-45,-10.737226555407972,1,0.935,3.3129107248659656e-41,17,Tubb2b
2.841616469343778e-45,9.278951841861904,1,0.966,7.666965395936448e-41,17,H3f3a
2.8816392709385356e-45,-35.34542799319091,1,0.992,7.774950916919263e-41,17,H3f3b
9.446594107127988e-45,-10.874496489901219,1,0.968,2.5487855560442027e-40,17,Map1b
1.1176830919016957e-44,5.908435863101566,1,0.94,3.0156207502599653e-40,17,Sox4
1.607220632528031e-43,-9.823388507517176,1,0.903,4.336441988623881e-39,17,Stmn2
3.0488025826580022e-43,-74.19637172024264,1,0.853,8.225974248269556e-39,17,Nnat
4.151516729640559e-43,-0.9782517402588518,1,0.951,1.1201207288243191e-038,17,Rps5
1.582136202783314e-41,-19.340307404092925,1,0.966,4.268761688729659e-37,17,Tmsb10
2.7485092749537616e-40,0.7714079024186447,1,0.968,7.415752874752745e-36,17,Rps14
8.984090222795777e-40,7.133475880198397,1,0.888,2.4239973830125286e-35,17,Sox11
1.0552278883267794e-39,-29.09954787525975,1,0.961,2.847110365494483e-35,17,Marcksl1
1.8913436317361525e-39,-1.281270691389853,1,0.946,5.103034252787313e-35,17,Prdx2
2.5004988773160125e-38,0.35096389154958274,1,0.83,6.746596020886333e-34,17,Rplp0
3.075024975117899e-38,-7.077472847075189,1,0.87,8.296724885365604e-34,17,Naca
5.447559664359339e-38,-114.82269612947775,1,0.976,1.4698060730407932e-33,17,Ftl1
1.1573301755608005e-37,-20.402121730884247,1,0.959,3.122592546680596e-33,17,Ybx1
2.188318863562887e-37,7.442627482783578,1,0.914,5.9043031257790256e-33,17,Jpt1
8.287818022383337e-37,3.002911141768351,1,0.888,2.2361361806192484e-32,17,Rps4x
7.60564775386193e-36,-18.342899147244786,1,0.936,2.0520798204694874e-31,17,Rpl32
2.262689497207058e-35,-5.424780779983674,1,0.913,6.104962532414363e-31,17,Rps11
2.8958768192637176e-35,-24.12481267666181,1,0.976,7.8133652460554365e-31,17,Rtn1
4.2406365000209804e-35,6.004578599855943,1,0.87,1.1441661340706607e-30,17,Btg1
4.6163036220879343e-35,-10.64382772420694,1,0.964,1.2455248802755455e-30,17,Eif4a1
9.26597474556456e-35,-6.106242194738716,1,0.915,2.500052646100774e-30,17,Rps9
1.3353949893895497e-34,-8.22786099671746,1,0.745,3.603029220871944e-30,17,Nfib
1.7575009717768437e-34,5.220171873878993,1,0.859,4.741913371951102e-30,17,Hnrnpa1
1.9398347174175603e-34,3.156286614659545,0.989,0.677,5.2338680510643195e-30,17,Basp1
7.079884007502763e-34,-2.5328846312306545,1,0.946,1.9102235040643205e-29,17,Cfl1
1.8696715480002286e-33,-1.689223303475739,1,0.861,5.044560803659417e-29,17,Rps24
4.1582004598147955e-33,6.142973990813136,0.989,0.833,1.12192406606263e-28,17,Tpt1
6.668804669521076e-33,0.7660049664944856,0.297,0.042,1.7993101878834816e-28,17,Tox3
7.73703390288247e-33,0.4316029832323558,1,0.906,2.087529117336719e-28,17,Igfbpl1
